Fold,3,10,20,30,40,50,60,70,80,90,100,110,120,130
1,0.6808510638297872,0.8723404255319149,0.8085106382978723,0.8723404255319149,0.851063829787234,0.851063829787234,0.8936170212765957,0.8936170212765957,0.8723404255319149,0.851063829787234,0.8936170212765957,0.8723404255319149,0.8936170212765957,0.8723404255319149
2,0.7659574468085106,0.723404255319149,0.851063829787234,0.7872340425531915,0.8085106382978723,0.8297872340425532,0.8723404255319149,0.8936170212765957,0.8936170212765957,0.8936170212765957,0.9148936170212766,0.8936170212765957,0.9148936170212766,0.8936170212765957
3,0.6739130434782609,0.8478260869565217,0.8260869565217391,0.8260869565217391,0.8695652173913043,0.8695652173913043,0.8478260869565217,0.8260869565217391,0.8478260869565217,0.8478260869565217,0.8913043478260869,0.8695652173913043,0.8695652173913043,0.8695652173913043
4,0.6304347826086957,0.717391304347826,0.7608695652173914,0.782608695652174,0.7608695652173914,0.7608695652173914,0.7391304347826086,0.8043478260869565,0.8260869565217391,0.8260869565217391,0.8478260869565217,0.8478260869565217,0.8478260869565217,0.8478260869565217
5,0.7391304347826086,0.8260869565217391,0.8478260869565217,0.8478260869565217,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8478260869565217,0.8695652173913043,0.8260869565217391,0.8913043478260869
