fold,0.5,0.6,0.7,0.8,0.9,avg_accuracy
1,0.8040904198062433,0.8040904198062433,0.7997847147470398,0.7954790096878364,0.7997847147470398,0.7125996767346422
2,0.6631679389312977,0.6593511450381679,0.6631679389312977,0.6612595419847328,0.6717557251908397,0.7116585359282761
3,0.7228915662650602,0.713855421686747,0.7218875502008032,0.7248995983935743,0.7208835341365462,0.7058821535579183
4,0.6833930704898447,0.6845878136200717,0.6678614097968937,0.6786140979689367,0.6774193548387096,0.7080875295606661
5,0.6894553881807648,0.6964078794901506,0.6767091541135574,0.6801853997682503,0.697566628041715,0.71348199139097
Avg,0.7125996767346422,0.7116585359282761,0.7058821535579183,0.7080875295606661,0.71348199139097

fold,0.5,0.6,0.7,0.8,0.9,avg_f1_score
1,0.8040904198062433,0.8040904198062433,0.7997847147470398,0.7954790096878364,0.7997847147470398,0.6901925132749517
2,0.6631679389312977,0.6593511450381679,0.6631679389312977,0.6612595419847328,0.6717557251908397,0.6885390095324156
3,0.7228915662650602,0.713855421686747,0.7218875502008032,0.7248995983935743,0.7208835341365462,0.683906743021908
4,0.6833930704898447,0.6845878136200717,0.6678614097968937,0.6786140979689367,0.6774193548387096,0.6839997161839593
5,0.6894553881807648,0.6964078794901506,0.6767091541135574,0.6801853997682503,0.697566628041715,0.6900110153613458
Avg,0.6901925132749517,0.6885390095324156,0.683906743021908,0.6839997161839593,0.6900110153613458

fold,0.5,0.6,0.7,0.8,0.9,avg_precision
1,0.8040904198062433,0.8040904198062433,0.7997847147470398,0.7954790096878364,0.7997847147470398,0.6825904058723834
2,0.6631679389312977,0.6593511450381679,0.6631679389312977,0.6612595419847328,0.6717557251908397,0.6817854571448263
3,0.7228915662650602,0.713855421686747,0.7218875502008032,0.7248995983935743,0.7208835341365462,0.6739225161022521
4,0.6833930704898447,0.6845878136200717,0.6678614097968937,0.6786140979689367,0.6774193548387096,0.6733189238798895
5,0.6894553881807648,0.6964078794901506,0.6767091541135574,0.6801853997682503,0.697566628041715,0.6828319379906376
Avg,0.6825904058723834,0.6817854571448263,0.6739225161022521,0.6733189238798895,0.6828319379906376

fold,0.5,0.6,0.7,0.8,0.9,avg_recall
1,0.8040904198062433,0.8040904198062433,0.7997847147470398,0.7954790096878364,0.7997847147470398,0.7125996767346422
2,0.6631679389312977,0.6593511450381679,0.6631679389312977,0.6612595419847328,0.6717557251908397,0.7116585359282761
3,0.7228915662650602,0.713855421686747,0.7218875502008032,0.7248995983935743,0.7208835341365462,0.7058821535579183
4,0.6833930704898447,0.6845878136200717,0.6678614097968937,0.6786140979689367,0.6774193548387096,0.7080875295606661
5,0.6894553881807648,0.6964078794901506,0.6767091541135574,0.6801853997682503,0.697566628041715,0.71348199139097
Avg,0.7125996767346422,0.7116585359282761,0.7058821535579183,0.7080875295606661,0.71348199139097

fold,0.5,0.6,0.7,0.8,0.9,avg_auc
1,0.8040904198062433,0.8040904198062433,0.7997847147470398,0.7954790096878364,0.7997847147470398,0.6720337173043804
2,0.6631679389312977,0.6593511450381679,0.6631679389312977,0.6612595419847328,0.6717557251908397,0.6773716158966154
3,0.7228915662650602,0.713855421686747,0.7218875502008032,0.7248995983935743,0.7208835341365462,0.6799527713644334
4,0.6833930704898447,0.6845878136200717,0.6678614097968937,0.6786140979689367,0.6774193548387096,0.6728211701187528
5,0.6894553881807648,0.6964078794901506,0.6767091541135574,0.6801853997682503,0.697566628041715,0.6799423142094092
Avg,0.6720337173043804,0.6773716158966154,0.6799527713644334,0.6728211701187528,0.6799423142094092
