fold,0.5,0.6,0.7,0.8,0.9,avg_accuracy
1,0.8631840796019901,0.8569651741293532,0.8519900497512438,0.8669154228855721,0.8669154228855721,0.8705702603068772
2,0.8869179600886918,0.8880266075388027,0.8913525498891353,0.8835920177383592,0.8891352549889135,0.8698460183781636
3,0.8609566184649611,0.8665183537263627,0.8576195773081201,0.8665183537263627,0.8631813125695217,0.8694841779509307
4,0.8557336621454994,0.840937114673243,0.8483353884093712,0.8483353884093712,0.8372379778051788,0.8710883223428176
5,0.886058981233244,0.8967828418230563,0.8981233243967829,0.8900804289544236,0.900804289544236,0.8714548515586843
Avg,0.8705702603068772,0.8698460183781636,0.8694841779509307,0.8710883223428176,0.8714548515586843

fold,0.5,0.6,0.7,0.8,0.9,avg_f1_score
1,0.8631840796019901,0.8569651741293532,0.8519900497512438,0.8669154228855721,0.8669154228855721,0.8651921988462655
2,0.8869179600886918,0.8880266075388027,0.8913525498891353,0.8835920177383592,0.8891352549889135,0.8604649614195783
3,0.8609566184649611,0.8665183537263627,0.8576195773081201,0.8665183537263627,0.8631813125695217,0.8630934318406513
4,0.8557336621454994,0.840937114673243,0.8483353884093712,0.8483353884093712,0.8372379778051788,0.862548731294351
5,0.886058981233244,0.8967828418230563,0.8981233243967829,0.8900804289544236,0.900804289544236,0.8642425829697933
Avg,0.8651921988462655,0.8604649614195783,0.8630934318406513,0.862548731294351,0.8642425829697933

fold,0.5,0.6,0.7,0.8,0.9,avg_precision
1,0.8631840796019901,0.8569651741293532,0.8519900497512438,0.8669154228855721,0.8669154228855721,0.8660187001971611
2,0.8869179600886918,0.8880266075388027,0.8913525498891353,0.8835920177383592,0.8891352549889135,0.8626892413075595
3,0.8609566184649611,0.8665183537263627,0.8576195773081201,0.8665183537263627,0.8631813125695217,0.8627610280417433
4,0.8557336621454994,0.840937114673243,0.8483353884093712,0.8483353884093712,0.8372379778051788,0.8600302594160748
5,0.886058981233244,0.8967828418230563,0.8981233243967829,0.8900804289544236,0.900804289544236,0.8623949854117209
Avg,0.8660187001971611,0.8626892413075595,0.8627610280417433,0.8600302594160748,0.8623949854117209

fold,0.5,0.6,0.7,0.8,0.9,avg_recall/avg_sensitivity
1,0.8631840796019901,0.8569651741293532,0.8519900497512438,0.8669154228855721,0.8669154228855721,0.8705702603068772
2,0.8869179600886918,0.8880266075388027,0.8913525498891353,0.8835920177383592,0.8891352549889135,0.8698460183781636
3,0.8609566184649611,0.8665183537263627,0.8576195773081201,0.8665183537263627,0.8631813125695217,0.8694841779509307
4,0.8557336621454994,0.840937114673243,0.8483353884093712,0.8483353884093712,0.8372379778051788,0.8710883223428176
5,0.886058981233244,0.8967828418230563,0.8981233243967829,0.8900804289544236,0.900804289544236,0.8714548515586843
Avg,0.8705702603068772,0.8698460183781636,0.8694841779509307,0.8710883223428176,0.8714548515586843

fold,0.5,0.6,0.7,0.8,0.9,avg_auc
1,0.8631840796019901,0.8569651741293532,0.8519900497512438,0.8669154228855721,0.8669154228855721,0.8641321215469423
2,0.8869179600886918,0.8880266075388027,0.8913525498891353,0.8835920177383592,0.8891352549889135,0.8667943484726415
3,0.8609566184649611,0.8665183537263627,0.8576195773081201,0.8665183537263627,0.8631813125695217,0.8596899074837513
4,0.8557336621454994,0.840937114673243,0.8483353884093712,0.8483353884093712,0.8372379778051788,0.863500874852884
5,0.886058981233244,0.8967828418230563,0.8981233243967829,0.8900804289544236,0.900804289544236,0.8571234745513557
Avg,0.8641321215469423,0.8667943484726415,0.8596899074837513,0.863500874852884,0.8571234745513557
