fold,0.5,0.6,0.7,0.8,0.9,avg_accuracy
1,0.9318364073777065,0.9318364073777065,0.9326383319967922,0.9406575781876504,0.9326383319967922,0.9339214113873296
2,0.8871369294605809,0.8863070539419087,0.8846473029045643,0.8813278008298755,0.8863070539419087,0.8851452282157677
3,0.9536826119969628,0.9552012148823082,0.9453302961275627,0.9514047076689446,0.9445709946848899,0.9500379650721337
4,0.8758231420507996,0.8748824082784572,0.8777046095954845,0.8814675446848542,0.8682972718720602,0.8756349952963312
5,0.9381698268755152,0.9365210222588624,0.93239901071723,0.9356966199505359,0.9356966199505359,0.9356966199505358
Avg,0.917329783552313,0.9169496213478485,0.9145439102683266,0.918110850264372,0.9135020544892374,0.9160872439844194

fold,0.5,0.6,0.7,0.8,0.9,avg_f1_score
1,0.9318364073777065,0.9318364073777065,0.9326383319967922,0.9406575781876504,0.9326383319967922,0.9287496487841256
2,0.8871369294605809,0.8863070539419087,0.8846473029045643,0.8813278008298755,0.8863070539419087,0.8688284257582751
3,0.9536826119969628,0.9552012148823082,0.9453302961275627,0.9514047076689446,0.9445709946848899,0.9513274861695068
4,0.8758231420507996,0.8748824082784572,0.8777046095954845,0.8814675446848542,0.8682972718720602,0.8867130167096133
5,0.9381698268755152,0.9365210222588624,0.93239901071723,0.9356966199505359,0.9356966199505359,0.9332935173131173
Avg,0.914241375617341,0.9151710349153921,0.9124978765337968,0.9154817191862221,0.9115200884818864,0.9137824189469276

fold,0.5,0.6,0.7,0.8,0.9,avg_precision
1,0.9318364073777065,0.9318364073777065,0.9326383319967922,0.9406575781876504,0.9326383319967922,0.9271891664777403
2,0.8871369294605809,0.8863070539419087,0.8846473029045643,0.8813278008298755,0.8863070539419087,0.8550894086523769
3,0.9536826119969628,0.9552012148823082,0.9453302961275627,0.9514047076689446,0.9445709946848899,0.9528831915790811
4,0.8758231420507996,0.8748824082784572,0.8777046095954845,0.8814675446848542,0.8682972718720602,0.9016522511215138
5,0.9381698268755152,0.9365210222588624,0.93239901071723,0.9356966199505359,0.9356966199505359,0.9315201316425789
Avg,0.9139382790939556,0.9152447929393557,0.9121477469600269,0.915360827895881,0.9116425025840715,0.9136668298946582

fold,0.5,0.6,0.7,0.8,0.9,avg_recall
1,0.9318364073777065,0.9318364073777065,0.9326383319967922,0.9406575781876504,0.9326383319967922,0.9339214113873296
2,0.8871369294605809,0.8863070539419087,0.8846473029045643,0.8813278008298755,0.8863070539419087,0.8851452282157677
3,0.9536826119969628,0.9552012148823082,0.9453302961275627,0.9514047076689446,0.9445709946848899,0.9500379650721337
4,0.8758231420507996,0.8748824082784572,0.8777046095954845,0.8814675446848542,0.8682972718720602,0.8756349952963312
5,0.9381698268755152,0.9365210222588624,0.93239901071723,0.9356966199505359,0.9356966199505359,0.9356966199505358
Avg,0.917329783552313,0.9169496213478485,0.9145439102683266,0.918110850264372,0.9135020544892374,0.9160872439844194

fold,0.5,0.6,0.7,0.8,0.9,avg_auc
1,0.9318364073777065,0.9318364073777065,0.9326383319967922,0.9406575781876504,0.9326383319967922,0.9383483013817899
2,0.8871369294605809,0.8863070539419087,0.8846473029045643,0.8813278008298755,0.8863070539419087,0.7690719615439805
3,0.9536826119969628,0.9552012148823082,0.9453302961275627,0.9514047076689446,0.9445709946848899,0.9368832154700547
4,0.8758231420507996,0.8748824082784572,0.8777046095954845,0.8814675446848542,0.8682972718720602,0.8774519530258635
5,0.9381698268755152,0.9365210222588624,0.93239901071723,0.9356966199505359,0.9356966199505359,0.9046110751993105
Avg,0.8853898862435834,0.8895073006779342,0.8815527511769805,0.8824657238512078,0.8874508446712932,0.8852733013241998
